4.704856733314592421e-01,4.715270489787795061e-01,3.807354856300956270e-01,4.549153723841227182e-01,4.198815974775798598e-01,3.635093352110607134e-01,4.623386409904387540e-01,1.554061507909026141e-01,5.196876973760126139e-01,4.390397983228835344e-01,1.000000000000000000e+00,2.608240393969898929e-01,3.662128861018545400e-01,4.686740860419544852e-01,4.644389796998421027e-01,3.871205361657219512e-01,5.366706582536417969e-01,2.673072416177511013e-01,3.197191445859049463e-01,4.775491491169618352e-01,1.891862927011411788e-01,4.737229072062944524e-01,4.424722056119481661e-01,4.443898404929002566e-01,4.674220859442125287e-01,4.044483658778186275e-01,4.211007196095430949e-01,2.242451602399012922e-01,4.403756139064314290e-01,3.561662757917067323e-01
4.631721033935536358e-01,4.903088227243304065e-01,4.725549105380201231e-01,5.202935671919260985e-01,2.577575865097906371e-01,2.874421758165037200e-01,5.349586630723323077e-01,3.872344937275365995e-01,4.901800165818110400e-01,2.965116741716239401e-01,2.608240393969898929e-01,1.000000000000000000e+00,4.910710503201264343e-01,4.408160615074268596e-01,1.364985809019809149e-01,4.623351062115677035e-01,3.456777247565545053e-01,1.472662909682784238e-01,4.569866665901134994e-01,5.128667486783242691e-01,3.942944058270459462e-01,2.813891632640045382e-01,4.611684610596306633e-01,2.531554790345358352e-01,4.160920697831402837e-01,5.150052922692023305e-01,2.623226197947742255e-01,4.596736610789457500e-01,2.607806604971676934e-01,4.293094560977078200e-01
4.836312468632671391e-01,4.596772513645206448e-01,3.930057766749134318e-01,4.673750165989568051e-01,1.325342335715083697e-01,4.660312606030360683e-01,5.120262524812778659e-01,4.917087206243094255e-01,3.971354243542378204e-01,3.610302373744969096e-01,3.662128861018545400e-01,4.910710503201264343e-01,1.000000000000000000e+00,4.410207705942616463e-01,3.277778836688115538e-01,3.275496954826520035e-01,2.578349440864551312e-01,4.543439520684742772e-01,1.337367442665155226e-01,3.927812927134745058e-01,3.985749343283470636e-01,4.198871687184785317e-01,4.333124876687972638e-01,3.195320383738289860e-01,2.382017346698111770e-01,3.844229727082209003e-01,2.093348420109539532e-01,4.760087190465478457e-01,4.937431344937527888e-01,4.854448033394796469e-01
5.148746874074682234e-01,4.855515655151442234e-01,3.751775699844243639e-01,3.786714310260978489e-01,4.648517114621171786e-01,3.356286906284547955e-01,3.465481818534973946e-01,3.598966658202606417e-01,3.908091769152746142e-01,4.366255049567230873e-01,4.686740860419544852e-01,4.408160615074268596e-01,4.410207705942616463e-01,1.000000000000000000e+00,2.522519086847190284e-01,3.484861627560696395e-01,4.584076100189861669e-01,3.854975175775184337e-01,2.628723757086233181e-01,3.630720259006384176e-01,2.372751341368848355e-01,4.945869303644608306e-01,3.498355768257156440e-01,5.085303444951422280e-01,2.152023523654596482e-01,3.380377877963075539e-01,3.949165277949375219e-01,4.343944249200426544e-01,3.632438208046564476e-01,3.672673338383366515e-01
4.400208479318645227e-01,4.415606239446265291e-01,4.952869636876060522e-01,4.222472880719577715e-01,4.864877437924565173e-01,5.196631205740385173e-01,2.338847820240016195e-01,2.564285121181226201e-01,4.362037887811950898e-01,4.640942814688956419e-01,4.644389796998421027e-01,1.364985809019809149e-01,3.277778836688115538e-01,2.522519086847190284e-01,1.000000000000000000e+00,4.358644948313654677e-01,5.121362026919273891e-01,4.360015095930191986e-01,3.031072612934883614e-01,2.754898367923878655e-01,4.004143568012152321e-01,4.286898107729238405e-01,4.572283969862465658e-01,4.877266109820385664e-01,4.596010646967698121e-01,1.386896999527792163e-01,3.653066515150177329e-01,2.441563441608867457e-01,3.478635434119424219e-01,2.352099103830569138e-01
4.419641805777401733e-01,4.084494090929607357e-01,3.858100101638932689e-01,3.410480964233108536e-01,4.261323657838351209e-01,4.789261497377279020e-01,2.439947083372847325e-01,3.814960337779301769e-01,4.659212247820150865e-01,4.303036591282886625e-01,3.871205361657219512e-01,4.623351062115677035e-01,3.275496954826520035e-01,3.484861627560696395e-01,4.358644948313654677e-01,1.000000000000000000e+00,4.780480158623824360e-01,1.209557066664353753e-01,5.133912824103448180e-01,3.633278697200673091e-01,4.250583276232630103e-01,3.403542851738804997e-01,5.442505523469564066e-01,5.187755433045918574e-01,3.404124559663334049e-01,4.552991025900263167e-01,2.600471853580744730e-01,2.455411947118845417e-01,1.145059210899346119e-01,3.340537930834855951e-01
4.649954366659240224e-01,5.036974547904781163e-01,2.929873551638095819e-01,5.215865285307075272e-01,5.038238730564663648e-01,5.011963831233159361e-01,3.563123820108445305e-01,4.473388268985646343e-01,5.191342773249474352e-01,3.699665392862540036e-01,5.366706582536417969e-01,3.456777247565545053e-01,2.578349440864551312e-01,4.584076100189861669e-01,5.121362026919273891e-01,4.780480158623824360e-01,1.000000000000000000e+00,3.627525911455158347e-01,4.232826161148151023e-01,3.334278563843610099e-01,3.261237490226638336e-01,4.014555859202112442e-01,3.684003742426085748e-01,4.609417147603116494e-01,4.650338796446554235e-01,4.703362921730052104e-01,4.743255841398228978e-01,2.400984076680029722e-01,3.458377665024743863e-01,2.731072040848336324e-01
4.729598139323949457e-01,4.451249225153728895e-01,3.935327270256309684e-01,3.499378572663207065e-01,3.788407643244630085e-01,3.673377476979576839e-01,4.262861932937799803e-01,4.817512374920683293e-01,4.530024751861510546e-01,2.327662674252218566e-01,2.673072416177511013e-01,1.472662909682784238e-01,4.543439520684742772e-01,3.854975175775184337e-01,4.360015095930191986e-01,1.209557066664353753e-01,3.627525911455158347e-01,1.000000000000000000e+00,2.206428010342289803e-01,2.730200421525230126e-01,3.094635504765777534e-01,4.680413408658338770e-01,3.408152813712825857e-01,4.357022361399446875e-01,2.310545134319261507e-01,1.378657529549750238e-01,3.931356486391457961e-01,4.979578783962969601e-01,5.144481128434698070e-01,3.802993500856338693e-01
3.471331740776944508e-01,3.218996015462989857e-01,4.206942954028673465e-01,5.184867796404264428e-01,5.611800555647094013e-01,5.065049304343188785e-01,3.479800326806444244e-01,3.806070966620315188e-01,4.327778681081562717e-01,1.483204355491745396e-01,3.197191445859049463e-01,4.569866665901134994e-01,1.337367442665155226e-01,2.628723757086233181e-01,3.031072612934883614e-01,5.133912824103448180e-01,4.232826161148151023e-01,2.206428010342289803e-01,1.000000000000000000e+00,2.561446325461876894e-01,4.284659870397193315e-01,1.441810465032854205e-01,4.111920204969202186e-01,4.780569718802862300e-01,3.403324575972251353e-01,4.612829395064947935e-01,4.899270671981805214e-01,2.699381738185313573e-01,2.481815324990316318e-01,3.830861639541767727e-01
4.393985641595932745e-01,5.398546233788160675e-01,4.836399445050809098e-01,4.719354558074211892e-01,4.646471949844874216e-01,1.372894137353247723e-01,4.080793525846804770e-01,4.268758520068705042e-01,4.627062337332231712e-01,3.628845546442359127e-01,4.775491491169618352e-01,5.128667486783242691e-01,3.927812927134745058e-01,3.630720259006384176e-01,2.754898367923878655e-01,3.633278697200673091e-01,3.334278563843610099e-01,2.730200421525230126e-01,2.561446325461876894e-01,1.000000000000000000e+00,4.753800407575908271e-01,3.317622955101893756e-01,4.393791718146575764e-01,2.327890313085200780e-01,2.203520174074701243e-01,5.091631062407279140e-01,4.509544220159828476e-01,3.918022674729407240e-01,4.115737416051274411e-01,4.936565745264895333e-01
4.576314320424461068e-01,4.305654672810394490e-01,5.060235994172528340e-01,2.930584065375036462e-01,4.067991834900944736e-01,3.935375717487754610e-01,4.496300186638431673e-01,4.202559292945271530e-01,3.605314203131840811e-01,5.127616793760350067e-01,1.891862927011411788e-01,3.942944058270459462e-01,3.985749343283470636e-01,2.372751341368848355e-01,4.004143568012152321e-01,4.250583276232630103e-01,3.261237490226638336e-01,3.094635504765777534e-01,4.284659870397193315e-01,4.753800407575908271e-01,1.000000000000000000e+00,9.724672827215060517e-03,4.079300579009101924e-01,4.634219691651912942e-01,2.383200913477993843e-01,4.723601282930829370e-01,4.244164121274691670e-01,3.612663098540815354e-01,2.153658458785351060e-01,2.898843180157604227e-01
4.658444494695816451e-01,5.173604810995575676e-01,4.529344338310544171e-01,4.167723143465015823e-01,3.583911954239167308e-01,1.653513031327562555e-01,3.851576266147470062e-01,3.416652682557321796e-01,3.899559182514884537e-01,3.165432058089477363e-01,4.737229072062944524e-01,2.813891632640045382e-01,4.198871687184785317e-01,4.945869303644608306e-01,4.286898107729238405e-01,3.403542851738804997e-01,4.014555859202112442e-01,4.680413408658338770e-01,1.441810465032854205e-01,3.317622955101893756e-01,9.724672827215060517e-03,1.000000000000000000e+00,2.992903391847463457e-01,3.376061500712265739e-01,2.269384976169157575e-01,1.384575450809265307e-01,2.282172528141449830e-01,2.917974565894204675e-01,4.464690823411920362e-01,4.200973998307570567e-01
4.556378633679918910e-01,3.435430783008328604e-01,3.611861960585966980e-01,4.080326922890066821e-01,4.982845567147646815e-01,4.104635085547739259e-01,3.822949065831076632e-01,1.598121043935862851e-01,2.607925406373342025e-01,2.284956320862450707e-01,4.424722056119481661e-01,4.611684610596306633e-01,4.333124876687972638e-01,3.498355768257156440e-01,4.572283969862465658e-01,5.442505523469564066e-01,3.684003742426085748e-01,3.408152813712825857e-01,4.111920204969202186e-01,4.393791718146575764e-01,4.079300579009101924e-01,2.992903391847463457e-01,1.000000000000000000e+00,4.908045294151596738e-01,4.172465308370560400e-01,3.753610977700191920e-01,3.454829754644596629e-01,2.552771995312367870e-01,3.091438186915609343e-01,3.426359347130575328e-01
4.971537005628401396e-01,3.979792975296156943e-01,4.663005557348289809e-01,4.455252261761584731e-01,4.171267657802220086e-01,4.094002509366582165e-01,2.552368591275270271e-01,2.304698208650454994e-01,4.935396222720282444e-01,2.614258445756580396e-01,4.443898404929002566e-01,2.531554790345358352e-01,3.195320383738289860e-01,5.085303444951422280e-01,4.877266109820385664e-01,5.187755433045918574e-01,4.609417147603116494e-01,4.357022361399446875e-01,4.780569718802862300e-01,2.327890313085200780e-01,4.634219691651912942e-01,3.376061500712265739e-01,4.908045294151596738e-01,1.000000000000000000e+00,1.267465498897704101e-01,4.080495554038902628e-01,4.658398393734986542e-01,1.249174046723425802e-01,2.222255845744021407e-01,3.724073146385038502e-01
3.981471982774283380e-01,3.713877774328487313e-01,2.991149269097842511e-01,3.406204756351162155e-01,3.239285521284058778e-01,4.277628673110083768e-01,3.424012832910160453e-01,3.166572558253007985e-01,3.405967356964796910e-01,4.631221544435473736e-01,4.674220859442125287e-01,4.160920697831402837e-01,2.382017346698111770e-01,2.152023523654596482e-01,4.596010646967698121e-01,3.404124559663334049e-01,4.650338796446554235e-01,2.310545134319261507e-01,3.403324575972251353e-01,2.203520174074701243e-01,2.383200913477993843e-01,2.269384976169157575e-01,4.172465308370560400e-01,1.267465498897704101e-01,1.000000000000000000e+00,2.759375406827333510e-01,2.311492961638548227e-01,3.541104201209190894e-01,4.541526869638780051e-01,2.287769950436816524e-01
3.710941366992423496e-01,4.769817379404863722e-01,3.468149326966001311e-01,5.161437524371548236e-01,4.614563372256429985e-01,2.530327540385916563e-01,4.837050902739662428e-01,4.953766876673587061e-01,4.130807276000438844e-01,3.542588762347048115e-01,4.044483658778186275e-01,5.150052922692023305e-01,3.844229727082209003e-01,3.380377877963075539e-01,1.386896999527792163e-01,4.552991025900263167e-01,4.703362921730052104e-01,1.378657529549750238e-01,4.612829395064947935e-01,5.091631062407279140e-01,4.723601282930829370e-01,1.384575450809265307e-01,3.753610977700191920e-01,4.080495554038902628e-01,2.759375406827333510e-01,1.000000000000000000e+00,3.953678002088058530e-01,3.273422994775938566e-01,1.239812305244151341e-01,3.999839906741970985e-01
4.947702607095704197e-01,4.389261882019498406e-01,1.356183886946293049e-01,4.890622650731739074e-01,5.075819737926928754e-01,3.595261338866352352e-01,4.414017626582727449e-01,3.664222278438489799e-01,4.131697736585349667e-01,3.728692131186168157e-01,4.211007196095430949e-01,2.623226197947742255e-01,2.093348420109539532e-01,3.949165277949375219e-01,3.653066515150177329e-01,2.600471853580744730e-01,4.743255841398228978e-01,3.931356486391457961e-01,4.899270671981805214e-01,4.509544220159828476e-01,4.244164121274691670e-01,2.282172528141449830e-01,3.454829754644596629e-01,4.658398393734986542e-01,2.311492961638548227e-01,3.953678002088058530e-01,1.000000000000000000e+00,2.425588498209687027e-01,1.162851888668410827e-01,2.864071907476067880e-01
4.848698073433829747e-01,4.500097019599639814e-01,2.703067318629834292e-01,2.605569553577872788e-01,4.375365078383791628e-01,3.145661463775985545e-01,4.483286046135696035e-01,5.054591751390449250e-01,1.472187488532477884e-01,3.188571226924557522e-01,2.242451602399012922e-01,4.596736610789457500e-01,4.760087190465478457e-01,4.343944249200426544e-01,2.441563441608867457e-01,2.455411947118845417e-01,2.400984076680029722e-01,4.979578783962969601e-01,2.699381738185313573e-01,3.918022674729407240e-01,3.612663098540815354e-01,2.917974565894204675e-01,2.552771995312367870e-01,1.249174046723425802e-01,3.541104201209190894e-01,3.273422994775938566e-01,2.425588498209687027e-01,1.000000000000000000e+00,5.291307619193875711e-01,2.868140959874727058e-01
4.353202064073233846e-01,2.782379610005446535e-01,4.633497724322641065e-01,4.395605327261723483e-01,3.363642169395134607e-01,3.935394012059377222e-01,3.730563217928095088e-01,3.923258268313506991e-01,2.484892389520389211e-01,2.052370072826970315e-01,4.403756139064314290e-01,2.607806604971676934e-01,4.937431344937527888e-01,3.632438208046564476e-01,3.478635434119424219e-01,1.145059210899346119e-01,3.458377665024743863e-01,5.144481128434698070e-01,2.481815324990316318e-01,4.115737416051274411e-01,2.153658458785351060e-01,4.464690823411920362e-01,3.091438186915609343e-01,2.222255845744021407e-01,4.541526869638780051e-01,1.239812305244151341e-01,1.162851888668410827e-01,5.291307619193875711e-01,1.000000000000000000e+00,3.257009163938525131e-01
4.747815081357371070e-01,4.536472681868926049e-01,3.633689322489309648e-01,4.893889471747228659e-01,3.638134668779670622e-01,1.703708416488173560e-01,5.368063908221476499e-01,4.895229334908606789e-01,5.325191677323271033e-01,4.652929161908079259e-01,3.561662757917067323e-01,4.293094560977078200e-01,4.854448033394796469e-01,3.672673338383366515e-01,2.352099103830569138e-01,3.340537930834855951e-01,2.731072040848336324e-01,3.802993500856338693e-01,3.830861639541767727e-01,4.936565745264895333e-01,2.898843180157604227e-01,4.200973998307570567e-01,3.426359347130575328e-01,3.724073146385038502e-01,2.287769950436816524e-01,3.999839906741970985e-01,2.864071907476067880e-01,2.868140959874727058e-01,3.257009163938525131e-01,1.000000000000000000e+00
